gene_id	dataset_index	tip	branch	t	N	S	omega	dN	dS	lnL	kappa	is_terminal	qc_flag
203023at33090	8	c_grandiflora	4..3	0.136	427.0	137.0	0.0945	0.0136	0.144	-1064.602558	1.70877	True	ok
203023at33090	8		4..5	0.119	427.0	137.0	0.0945	0.0119	0.1258	-1064.602558	1.70877	False	ok
203023at33090	8	a_halleri	5..1	0.115	427.0	137.0	0.0945	0.0116	0.1223	-1064.602558	1.70877	True	ok
203023at33090	8	a_thaliana	5..2	0.079	427.0	137.0	0.1416	0.0106	0.0752	-1064.602558	1.70877	True	ok
203383at33090	9	c_grandiflora	4..3	0.087	823.4	232.6	0.1059	0.0101	0.0956	-1999.395783	1.43798	True	ok
203383at33090	9		4..5	0.154	823.4	232.6	0.1059	0.0179	0.1691	-1999.395783	1.43798	False	ok
203383at33090	9	a_halleri	5..1	0.052	823.4	232.6	0.1059	0.0061	0.0577	-1999.395783	1.43798	True	ok
203383at33090	9	a_thaliana	5..2	0.124	823.4	232.6	0.1472	0.0182	0.1237	-1999.395783	1.43798	True	ok
203818at33090	10	c_grandiflora	4..3	0.129	427.6	145.4	0.1188	0.015	0.1259	-1021.617911	1.93566	True	ok
203818at33090	10		4..5	0.091	427.6	145.4	0.1188	0.0105	0.0881	-1021.617911	1.93566	False	ok
203818at33090	10	a_halleri	5..1	0.027	427.6	145.4	0.1188	0.0031	0.0264	-1021.617911	1.93566	True	ok
203818at33090	10	a_thaliana	5..2	0.077	427.6	145.4	0.0879	0.0071	0.0803	-1021.617911	1.93566	True	ok
204117at33090	11	c_grandiflora	4..3	0.089	718.6	235.4	0.2938	0.0187	0.0635	-1960.596928	1.1898	True	ok
204117at33090	11		4..5	0.115	718.6	235.4	0.2938	0.0241	0.0821	-1960.596928	1.1898	False	ok
204117at33090	11	a_halleri	5..1	0.182	718.6	235.4	0.2938	0.0381	0.1297	-1960.596928	1.1898	True	ok
204117at33090	11	a_thaliana	5..2	0.129	718.6	235.4	0.1029	0.0137	0.1327	-1960.596928	1.1898	True	ok
204880at33090	12	c_grandiflora	4..3	0.1	609.2	230.8	0.1799	0.0148	0.0824	-1560.827723	2.47415	True	ok
204880at33090	12		4..5	0.111	609.2	230.8	0.1799	0.0164	0.0913	-1560.827723	2.47415	False	ok
204880at33090	12	a_halleri	5..1	0.068	609.2	230.8	0.1799	0.0101	0.0559	-1560.827723	2.47415	True	ok
204880at33090	12	a_thaliana	5..2	0.101	609.2	230.8	0.149	0.0131	0.088	-1560.827723	2.47415	True	ok
205308at33090	13	c_grandiflora	4..3	0.085	636.0	186.0	0.1438	0.012	0.0838	-1505.143823	1.51411	True	ok
205308at33090	13		4..5	0.113	636.0	186.0	0.1438	0.0161	0.1117	-1505.143823	1.51411	False	ok
205308at33090	13	a_halleri	5..1	0.041	636.0	186.0	0.1438	0.0059	0.0409	-1505.143823	1.51411	True	ok
205308at33090	13	a_thaliana	5..2	0.106	636.0	186.0	0.2542	0.0212	0.0832	-1505.143823	1.51411	True	ok
206164at33090	14	c_grandiflora	4..3	0.094	394.0	149.0	0.053	0.0053	0.1001	-917.044891	2.05782	True	ok
206164at33090	14		4..5	0.021	394.0	149.0	0.053	0.0012	0.0225	-917.044891	2.05782	False	ok
206164at33090	14	a_halleri	5..1	0.064	394.0	149.0	0.053	0.0036	0.0677	-917.044891	2.05782	True	ok
206164at33090	14	a_thaliana	5..2	0.071	394.0	149.0	0.0693	0.005	0.0726	-917.044891	2.05782	True	ok
206170at33090	15	c_grandiflora	4..3	0.106	514.5	181.5	0.1128	0.0115	0.1022	-1288.31834	1.63402	True	ok
206170at33090	15		4..5	0.074	514.5	181.5	0.1128	0.0081	0.0715	-1288.31834	1.63402	False	ok
206170at33090	15	a_halleri	5..1	0.071	514.5	181.5	0.1128	0.0078	0.069	-1288.31834	1.63402	True	ok
206170at33090	15	a_thaliana	5..2	0.132	514.5	181.5	0.0864	0.0117	0.1354	-1288.31834	1.63402	True	ok
207179at33090	16	c_grandiflora	4..3	0.095	859.7	286.3	0.0704	0.0074	0.1046	-2348.253629	1.38232	True	ok
207179at33090	16		4..5	0.067	859.7	286.3	0.0704	0.0052	0.0737	-2348.253629	1.38232	False	ok
207179at33090	16	a_halleri	5..1	0.035	859.7	286.3	0.0704	0.0027	0.039	-2348.253629	1.38232	True	ok
207179at33090	16	a_thaliana	5..2	0.372	859.7	286.3	0.3559	0.0853	0.2397	-2348.253629	1.38232	True	ok
208706at33090	17	c_grandiflora	4..3	0.095	624.9	191.1	0.1057	0.0106	0.1004	-1472.62653	1.12887	True	ok
208706at33090	17		4..5	0.093	624.9	191.1	0.1057	0.0104	0.098	-1472.62653	1.12887	False	ok
208706at33090	17	a_halleri	5..1	0.061	624.9	191.1	0.1057	0.0068	0.0646	-1472.62653	1.12887	True	ok
208706at33090	17	a_thaliana	5..2	0.07	624.9	191.1	0.1814	0.0114	0.0627	-1472.62653	1.12887	True	ok
208707at33090	18	c_grandiflora	4..3	0.153	315.0	114.0	0.2835	0.0306	0.1079	-870.96159	1.9099	True	ok
208707at33090	18		4..5	0.147	315.0	114.0	0.2835	0.0292	0.1031	-870.96159	1.9099	False	ok
208707at33090	18	a_halleri	5..1	0.102	315.0	114.0	0.2835	0.0203	0.0715	-870.96159	1.9099	True	ok
208707at33090	18	a_thaliana	5..2	0.124	315.0	114.0	0.0724	0.0094	0.1295	-870.96159	1.9099	True	ok
208849at33090	19	c_grandiflora	4..3	0.081	253.4	82.6	0.1131	0.0092	0.0811	-637.823036	1.28693	True	ok
208849at33090	19		4..5	0.131	253.4	82.6	0.1131	0.0149	0.1314	-637.823036	1.28693	False	ok
208849at33090	19	a_halleri	5..1	0.07	253.4	82.6	0.1131	0.008	0.0703	-637.823036	1.28693	True	ok
208849at33090	19	a_thaliana	5..2	0.108	253.4	82.6	0.162	0.0159	0.0982	-637.823036	1.28693	True	ok
209015at33090	20	c_grandiflora	4..3	0.122	588.6	173.4	0.076	0.0108	0.1424	-1351.02793	1.62138	True	ok
209015at33090	20		4..5	0.077	588.6	173.4	0.076	0.0068	0.0898	-1351.02793	1.62138	False	ok
209015at33090	20	a_halleri	5..1	0.048	588.6	173.4	0.076	0.0042	0.0559	-1351.02793	1.62138	True	ok
209015at33090	20	a_thaliana	5..2	0.1	588.6	173.4	0.0667	0.008	0.1194	-1351.02793	1.62138	True	ok
209301at33090	1	c_grandiflora	4..3	0.129	816.5	263.5	0.213	0.0225	0.1058	-1998.518953	1.54358	True	ok
209301at33090	1		4..5	0.09	816.5	263.5	0.213	0.0159	0.0745	-1998.518953	1.54358	False	ok
209301at33090	1	a_halleri	5..1	0.066	816.5	263.5	0.213	0.0116	0.0546	-1998.518953	1.54358	True	ok
209301at33090	1	a_thaliana	5..2	0.064	816.5	263.5	0.2653	0.0128	0.0481	-1998.518953	1.54358	True	ok
209302at33090	2	c_grandiflora	4..3	0.171	588.8	215.2	0.3089	0.0356	0.1152	-1559.619946	1.96634	True	ok
209302at33090	2		4..5	0.11	588.8	215.2	0.3089	0.0229	0.074	-1559.619946	1.96634	False	ok
209302at33090	2	a_halleri	5..1	0.079	588.8	215.2	0.3089	0.0165	0.0535	-1559.619946	1.96634	True	ok
209302at33090	2	a_thaliana	5..2	0.07	588.8	215.2	0.1119	0.0075	0.0671	-1559.619946	1.96634	True	ok
209516at33090	3	c_grandiflora	4..3	0.103	562.4	163.6	0.1133	0.0124	0.1094	-1281.857051	1.00757	True	ok
209516at33090	3		4..5	0.064	562.4	163.6	0.1133	0.0077	0.068	-1281.857051	1.00757	False	ok
209516at33090	3	a_halleri	5..1	0.048	562.4	163.6	0.1133	0.0058	0.0516	-1281.857051	1.00757	True	ok
209516at33090	3	a_thaliana	5..2	0.066	562.4	163.6	0.1198	0.0083	0.0692	-1281.857051	1.00757	True	ok
210493at33090	4	c_grandiflora	4..3	0.106	348.2	71.8	0.0312	0.0056	0.1787	-712.281443	0.62056	True	ok
210493at33090	4		4..5	0.092	348.2	71.8	0.0312	0.0048	0.1553	-712.281443	0.62056	False	ok
210493at33090	4	a_halleri	5..1	0.021	348.2	71.8	0.0312	0.0011	0.0355	-712.281443	0.62056	True	ok
210493at33090	4	a_thaliana	5..2	0.112	348.2	71.8	0.0303	0.0058	0.1899	-712.281443	0.62056	True	ok
210551at33090	5	c_grandiflora	4..3	0.102	566.7	189.3	0.1386	0.0133	0.0958	-1368.952679	1.84031	True	ok
210551at33090	5		4..5	0.088	566.7	189.3	0.1386	0.0114	0.0825	-1368.952679	1.84031	False	ok
210551at33090	5	a_halleri	5..1	0.052	566.7	189.3	0.1386	0.0068	0.0488	-1368.952679	1.84031	True	ok
210551at33090	5	a_thaliana	5..2	0.09	566.7	189.3	0.1431	0.0121	0.0842	-1368.952679	1.84031	True	ok
210851at33090	6	c_grandiflora	4..3	0.138	432.6	152.4	0.1322	0.0169	0.1279	-1101.934158	3.6284	True	ok
210851at33090	6		4..5	0.159	432.6	152.4	0.1322	0.0195	0.1478	-1101.934158	3.6284	False	ok
210851at33090	6	a_halleri	5..1	0.095	432.6	152.4	0.1322	0.0116	0.088	-1101.934158	3.6284	True	ok
210851at33090	6	a_thaliana	5..2	0.064	432.6	152.4	0.1639	0.0091	0.0556	-1101.934158	3.6284	True	ok
21163at33090	7	c_grandiflora	4..3	0.103	2195.1	678.9	0.2369	0.0195	0.0823	-5194.417934	1.60723	True	ok
21163at33090	7		4..5	0.047	2195.1	678.9	0.2369	0.0088	0.0373	-5194.417934	1.60723	False	ok
21163at33090	7	a_halleri	5..1	0.067	2195.1	678.9	0.2369	0.0126	0.0533	-5194.417934	1.60723	True	ok
21163at33090	7	a_thaliana	5..2	0.085	2195.1	678.9	0.1812	0.0136	0.0753	-5194.417934	1.60723	True	ok
211645at33090	8	c_grandiflora	4..3	0.102	453.8	134.2	0.0951	0.0108	0.1132	-1044.446799	2.18332	True	ok
211645at33090	8		4..5	0.123	453.8	134.2	0.0951	0.0129	0.1358	-1044.446799	2.18332	False	ok
211645at33090	8	a_halleri	5..1	0.053	453.8	134.2	0.0951	0.0056	0.059	-1044.446799	2.18332	True	ok
211645at33090	8	a_thaliana	5..2	0.064	453.8	134.2	0.0983	0.0069	0.0701	-1044.446799	2.18332	True	ok
212331at33090	9	c_grandiflora	4..3	0.103	793.7	319.3	0.1013	0.0097	0.0955	-1976.430962	2.4413	True	ok
212331at33090	9		4..5	0.089	793.7	319.3	0.1013	0.0083	0.0824	-1976.430962	2.4413	False	ok
212331at33090	9	a_halleri	5..1	0.068	793.7	319.3	0.1013	0.0064	0.0633	-1976.430962	2.4413	True	ok
212331at33090	9	a_thaliana	5..2	0.066	793.7	319.3	0.0784	0.005	0.0643	-1976.430962	2.4413	True	ok
212845at33090	10	c_grandiflora	4..3	0.126	597.2	239.8	0.1062	0.0123	0.116	-1645.445973	2.61665	True	ok
212845at33090	10		4..5	0.143	597.2	239.8	0.1062	0.0139	0.1313	-1645.445973	2.61665	False	ok
212845at33090	10	a_halleri	5..1	0.097	597.2	239.8	0.1062	0.0095	0.0893	-1645.445973	2.61665	True	ok
212845at33090	10	a_thaliana	5..2	0.121	597.2	239.8	0.2511	0.0218	0.0866	-1645.445973	2.61665	True	ok
213827at33090	11	c_grandiflora	4..3	0.111	483.7	185.3	0.1667	0.0155	0.0931	-1298.933934	2.12394	True	ok
213827at33090	11		4..5	0.144	483.7	185.3	0.1667	0.0201	0.1208	-1298.933934	2.12394	False	ok
213827at33090	11	a_halleri	5..1	0.088	483.7	185.3	0.1667	0.0123	0.074	-1298.933934	2.12394	True	ok
213827at33090	11	a_thaliana	5..2	0.11	483.7	185.3	0.1725	0.0158	0.0915	-1298.933934	2.12394	True	ok
213828at33090	12	c_grandiflora	4..3	0.173	415.4	169.6	0.1126	0.0175	0.1554	-1115.534647	2.271	True	ok
213828at33090	12		4..5	0.097	415.4	169.6	0.1126	0.0098	0.0873	-1115.534647	2.271	False	ok
213828at33090	12	a_halleri	5..1	0.078	415.4	169.6	0.1126	0.0079	0.07	-1115.534647	2.271	True	ok
213828at33090	12	a_thaliana	5..2	0.124	415.4	169.6	0.0377	0.0049	0.1306	-1115.534647	2.271	True	ok
214313at33090	13	c_grandiflora	4..3	0.129	424.1	91.9	0.1255	0.0192	0.1531	-1001.007596	1.22835	True	ok
214313at33090	13		4..5	0.129	424.1	91.9	0.1255	0.0192	0.1532	-1001.007596	1.22835	False	ok
214313at33090	13	a_halleri	5..1	0.133	424.1	91.9	0.1255	0.0199	0.1582	-1001.007596	1.22835	True	ok
214313at33090	13	a_thaliana	5..2	0.09	424.1	91.9	0.2489	0.0195	0.0784	-1001.007596	1.22835	True	ok
215062at33090	14	c_grandiflora	4..3	0.126	492.0	162.0	0.1435	0.0169	0.1178	-1253.043276	1.59909	True	ok
215062at33090	14		4..5	0.091	492.0	162.0	0.1435	0.0122	0.0849	-1253.043276	1.59909	False	ok
215062at33090	14	a_halleri	5..1	0.137	492.0	162.0	0.1435	0.0184	0.128	-1253.043276	1.59909	True	ok
215062at33090	14	a_thaliana	5..2	0.094	492.0	162.0	0.2763	0.019	0.0687	-1253.043276	1.59909	True	ok
215487at33090	15	c_grandiflora	4..3	0.126	294.3	113.7	0.105	0.0124	0.1182	-817.609904	1.74415	True	ok
215487at33090	15		4..5	0.146	294.3	113.7	0.105	0.0144	0.1376	-817.609904	1.74415	False	ok
215487at33090	15	a_halleri	5..1	0.117	294.3	113.7	0.105	0.0115	0.1096	-817.609904	1.74415	True	ok
215487at33090	15	a_thaliana	5..2	0.143	294.3	113.7	0.6659	0.0418	0.0627	-817.609904	1.74415	True	ok
215817at33090	16	c_grandiflora	4..3	0.114	864.7	281.3	0.0789	0.0099	0.125	-2037.388563	1.43376	True	ok
215817at33090	16		4..5	0.105	864.7	281.3	0.0789	0.0091	0.1152	-2037.388563	1.43376	False	ok
215817at33090	16	a_halleri	5..1	0.038	864.7	281.3	0.0789	0.0033	0.0418	-2037.388563	1.43376	True	ok
215817at33090	16	a_thaliana	5..2	0.085	864.7	281.3	0.1089	0.0095	0.087	-2037.388563	1.43376	True	ok
216228at33090	17	c_grandiflora	4..3	0.092	551.6	204.4	0.1119	0.0097	0.0871	-1380.560703	1.72203	True	ok
216228at33090	17		4..5	0.065	551.6	204.4	0.1119	0.0069	0.0615	-1380.560703	1.72203	False	ok
216228at33090	17	a_halleri	5..1	0.09	551.6	204.4	0.1119	0.0096	0.0857	-1380.560703	1.72203	True	ok
216228at33090	17	a_thaliana	5..2	0.089	551.6	204.4	0.1641	0.0125	0.0763	-1380.560703	1.72203	True	ok
216601at33090	18	c_grandiflora	4..3	0.139	459.2	134.8	0.1465	0.0199	0.1359	-1108.577131	1.90862	True	ok
216601at33090	18		4..5	0.051	459.2	134.8	0.1465	0.0073	0.05	-1108.577131	1.90862	False	ok
216601at33090	18	a_halleri	5..1	0.08	459.2	134.8	0.1465	0.0114	0.078	-1108.577131	1.90862	True	ok
216601at33090	18	a_thaliana	5..2	0.092	459.2	134.8	0.2341	0.0177	0.0755	-1108.577131	1.90862	True	ok
217014at33090	19	c_grandiflora	4..3	0.136	651.6	236.4	0.2062	0.0224	0.1088	-1780.942815	2.24992	True	ok
217014at33090	19		4..5	0.141	651.6	236.4	0.2062	0.0231	0.1122	-1780.942815	2.24992	False	ok
217014at33090	19	a_halleri	5..1	0.09	651.6	236.4	0.2062	0.0148	0.0718	-1780.942815	2.24992	True	ok
217014at33090	19	a_thaliana	5..2	0.121	651.6	236.4	0.2884	0.0244	0.0845	-1780.942815	2.24992	True	ok
21751at33090	20	c_grandiflora	4..3	0.062	2308.1	892.9	0.1723	0.0088	0.0509	-5460.738317	3.04573	True	ok
21751at33090	20		4..5	0.081	2308.1	892.9	0.1723	0.0116	0.0672	-5460.738317	3.04573	False	ok
21751at33090	20	a_halleri	5..1	0.043	2308.1	892.9	0.1723	0.0062	0.0357	-5460.738317	3.04573	True	ok
21751at33090	20	a_thaliana	5..2	0.05	2308.1	892.9	0.1441	0.0063	0.0437	-5460.738317	3.04573	True	ok
21857at33090	1	c_grandiflora	4..3	0.139	1660.7	550.3	0.1573	0.0199	0.1266	-4015.900863	2.31188	True	ok
21857at33090	1		4..5	0.068	1660.7	550.3	0.1573	0.0098	0.0622	-4015.900863	2.31188	False	ok
21857at33090	1	a_halleri	5..1	0.059	1660.7	550.3	0.1573	0.0085	0.0538	-4015.900863	2.31188	True	ok
21857at33090	1	a_thaliana	5..2	0.071	1660.7	550.3	0.1803	0.011	0.0612	-4015.900863	2.31188	True	ok
218947at33090	2	c_grandiflora	4..3	0.096	272.8	84.2	0.075	0.0082	0.1095	-639.882655	2.23963	True	ok
218947at33090	2		4..5	0.172	272.8	84.2	0.075	0.0147	0.1954	-639.882655	2.23963	False	ok
218947at33090	2	a_halleri	5..1	0.088	272.8	84.2	0.075	0.0075	0.0998	-639.882655	2.23963	True	ok
218947at33090	2	a_thaliana	5..2	0.067	272.8	84.2	0.0452	0.0037	0.0825	-639.882655	2.23963	True	ok
219128at33090	3	c_grandiflora	4..3	0.115	252.9	89.1	0.0893	0.0105	0.1178	-649.542978	2.66062	True	ok
219128at33090	3		4..5	0.134	252.9	89.1	0.0893	0.0122	0.1368	-649.542978	2.66062	False	ok
219128at33090	3	a_halleri	5..1	0.068	252.9	89.1	0.0893	0.0062	0.069	-649.542978	2.66062	True	ok
219128at33090	3	a_thaliana	5..2	0.119	252.9	89.1	0.2132	0.0203	0.095	-649.542978	2.66062	True	ok
219839at33090	4	c_grandiflora	4..3	0.051	378.1	131.9	0.0815	0.0043	0.053	-879.793851	1.79105	True	ok
219839at33090	4		4..5	0.089	378.1	131.9	0.0815	0.0076	0.0931	-879.793851	1.79105	False	ok
219839at33090	4	a_halleri	5..1	0.049	378.1	131.9	0.0815	0.0042	0.0515	-879.793851	1.79105	True	ok
219839at33090	4	a_thaliana	5..2	0.067	378.1	131.9	0.0001	0.0	0.0861	-879.793851	1.79105	True	omega_boundary
220316at33090	5	c_grandiflora	4..3	0.122	561.2	194.8	0.2101	0.0206	0.0979	-1418.88246	2.08815	True	ok
220316at33090	5		4..5	0.077	561.2	194.8	0.2101	0.013	0.0617	-1418.88246	2.08815	False	ok
220316at33090	5	a_halleri	5..1	0.077	561.2	194.8	0.2101	0.0131	0.0624	-1418.88246	2.08815	True	ok
220316at33090	5	a_thaliana	5..2	0.09	561.2	194.8	0.1572	0.0125	0.0798	-1418.88246	2.08815	True	ok
220587at33090	6	c_grandiflora	4..3	0.094	632.9	207.1	0.2195	0.0167	0.076	-1570.001426	1.82854	True	ok
220587at33090	6		4..5	0.136	632.9	207.1	0.2195	0.0242	0.1101	-1570.001426	1.82854	False	ok
220587at33090	6	a_halleri	5..1	0.079	632.9	207.1	0.2195	0.014	0.0636	-1570.001426	1.82854	True	ok
220587at33090	6	a_thaliana	5..2	0.066	632.9	207.1	0.0993	0.0068	0.0685	-1570.001426	1.82854	True	ok
220589at33090	7	c_grandiflora	4..3	0.093	1082.8	375.2	0.2286	0.0166	0.0728	-2895.242366	2.62659	True	ok
220589at33090	7		4..5	0.158	1082.8	375.2	0.2286	0.0281	0.1231	-2895.242366	2.62659	False	ok
220589at33090	7	a_halleri	5..1	0.087	1082.8	375.2	0.2286	0.0155	0.0677	-2895.242366	2.62659	True	ok
220589at33090	7	a_thaliana	5..2	0.127	1082.8	375.2	0.3469	0.0284	0.0819	-2895.242366	2.62659	True	ok
22109at33090	8	c_grandiflora	4..3	0.091	1591.4	553.6	0.1141	0.0101	0.0885	-3940.112494	2.18872	True	ok
22109at33090	8		4..5	0.132	1591.4	553.6	0.1141	0.0147	0.1289	-3940.112494	2.18872	False	ok
22109at33090	8	a_halleri	5..1	0.071	1591.4	553.6	0.1141	0.0079	0.0693	-3940.112494	2.18872	True	ok
22109at33090	8	a_thaliana	5..2	0.081	1591.4	553.6	0.1255	0.0096	0.0765	-3940.112494	2.18872	True	ok
223902at33090	9	c_grandiflora	4..3	0.122	326.5	111.5	0.1117	0.0134	0.1201	-792.87535	2.71001	True	ok
223902at33090	9		4..5	0.158	326.5	111.5	0.1117	0.0174	0.1555	-792.87535	2.71001	False	ok
223902at33090	9	a_halleri	5..1	0.097	326.5	111.5	0.1117	0.0107	0.0959	-792.87535	2.71001	True	ok
223902at33090	9	a_thaliana	5..2	0.053	326.5	111.5	0.1169	0.0061	0.0518	-792.87535	2.71001	True	ok
225336at33090	10	c_grandiflora	4..3	0.152	483.5	182.5	0.2102	0.025	0.119	-1314.525632	1.65634	True	ok
225336at33090	10		4..5	0.119	483.5	182.5	0.2102	0.0195	0.0928	-1314.525632	1.65634	False	ok
225336at33090	10	a_halleri	5..1	0.048	483.5	182.5	0.2102	0.0079	0.0377	-1314.525632	1.65634	True	ok
225336at33090	10	a_thaliana	5..2	0.133	483.5	182.5	0.1778	0.0195	0.1097	-1314.525632	1.65634	True	ok
22618at33090	11	c_grandiflora	4..3	0.093	1797.7	629.3	0.2213	0.0163	0.0736	-4262.250959	2.65448	True	ok
22618at33090	11		4..5	0.04	1797.7	629.3	0.2213	0.007	0.0314	-4262.250959	2.65448	False	ok
22618at33090	11	a_halleri	5..1	0.041	1797.7	629.3	0.2213	0.0072	0.0324	-4262.250959	2.65448	True	ok
22618at33090	11	a_thaliana	5..2	0.088	1797.7	629.3	0.1679	0.0128	0.0762	-4262.250959	2.65448	True	ok
227848at33090	12	c_grandiflora	4..3	0.07	571.3	184.7	0.1625	0.0103	0.0633	-1321.281522	1.46564	True	ok
227848at33090	12		4..5	0.117	571.3	184.7	0.1625	0.0173	0.1066	-1321.281522	1.46564	False	ok
227848at33090	12	a_halleri	5..1	0.08	571.3	184.7	0.1625	0.0119	0.073	-1321.281522	1.46564	True	ok
227848at33090	12	a_thaliana	5..2	0.046	571.3	184.7	0.2666	0.0091	0.0342	-1321.281522	1.46564	True	ok
228201at33090	13	c_grandiflora	4..3	0.036	738.4	269.6	0.2295	0.0063	0.0273	-1921.716397	1.73865	True	ok
228201at33090	13		4..5	0.123	738.4	269.6	0.2295	0.0215	0.0938	-1921.716397	1.73865	False	ok
228201at33090	13	a_halleri	5..1	0.074	738.4	269.6	0.2295	0.0129	0.0563	-1921.716397	1.73865	True	ok
228201at33090	13	a_thaliana	5..2	0.158	738.4	269.6	0.2116	0.0264	0.125	-1921.716397	1.73865	True	ok
22958at33090	14	c_grandiflora	4..3	0.058	2049.8	680.2	0.103	0.0061	0.0588	-4635.000948	1.7242	True	ok
22958at33090	14		4..5	0.099	2049.8	680.2	0.103	0.0104	0.1006	-4635.000948	1.7242	False	ok
22958at33090	14	a_halleri	5..1	0.05	2049.8	680.2	0.103	0.0052	0.0507	-4635.000948	1.7242	True	ok
22958at33090	14	a_thaliana	5..2	0.044	2049.8	680.2	0.1772	0.0068	0.0385	-4635.000948	1.7242	True	ok
229764at33090	15	c_grandiflora	4..3	0.088	841.8	301.2	0.1247	0.0103	0.083	-2089.854177	1.77956	True	ok
229764at33090	15		4..5	0.073	841.8	301.2	0.1247	0.0085	0.0682	-2089.854177	1.77956	False	ok
229764at33090	15	a_halleri	5..1	0.079	841.8	301.2	0.1247	0.0093	0.0743	-2089.854177	1.77956	True	ok
229764at33090	15	a_thaliana	5..2	0.091	841.8	301.2	0.1492	0.0122	0.0816	-2089.854177	1.77956	True	ok
229778at33090	16	c_grandiflora	4..3	0.161	383.0	166.0	0.2007	0.0243	0.1213	-1116.041566	2.16028	True	ok
229778at33090	16		4..5	0.213	383.0	166.0	0.2007	0.0322	0.1607	-1116.041566	2.16028	False	ok
229778at33090	16	a_halleri	5..1	0.072	383.0	166.0	0.2007	0.0109	0.0545	-1116.041566	2.16028	True	ok
229778at33090	16	a_thaliana	5..2	0.126	383.0	166.0	0.1822	0.0178	0.0979	-1116.041566	2.16028	True	ok
229782at33090	17	c_grandiflora	4..3	0.184	369.7	125.3	0.4613	0.0475	0.1029	-1074.305804	1.80024	True	ok
229782at33090	17		4..5	0.214	369.7	125.3	0.4613	0.0551	0.1194	-1074.305804	1.80024	False	ok
229782at33090	17	a_halleri	5..1	0.122	369.7	125.3	0.4613	0.0315	0.0683	-1074.305804	1.80024	True	ok
229782at33090	17	a_thaliana	5..2	0.103	369.7	125.3	0.5688	0.0288	0.0506	-1074.305804	1.80024	True	ok
230103at33090	18	c_grandiflora	4..3	0.112	1070.0	361.0	0.1006	0.0115	0.1139	-2546.600418	1.60192	True	ok
230103at33090	18		4..5	0.076	1070.0	361.0	0.1006	0.0077	0.0769	-2546.600418	1.60192	False	ok
230103at33090	18	a_halleri	5..1	0.047	1070.0	361.0	0.1006	0.0048	0.0476	-2546.600418	1.60192	True	ok
230103at33090	18	a_thaliana	5..2	0.065	1070.0	361.0	0.2781	0.013	0.0468	-2546.600418	1.60192	True	ok
231151at33090	19	c_grandiflora	4..3	0.083	699.2	230.8	0.262	0.0162	0.0618	-1666.446423	2.31261	True	ok
231151at33090	19		4..5	0.085	699.2	230.8	0.262	0.0166	0.0634	-1666.446423	2.31261	False	ok
231151at33090	19	a_halleri	5..1	0.054	699.2	230.8	0.262	0.0106	0.0406	-1666.446423	2.31261	True	ok
231151at33090	19	a_thaliana	5..2	0.079	699.2	230.8	0.2216	0.0141	0.0636	-1666.446423	2.31261	True	ok
231707at33090	20	c_grandiflora	4..3	0.119	607.3	208.7	0.1636	0.0172	0.1049	-1482.357324	1.80425	True	ok
231707at33090	20		4..5	0.076	607.3	208.7	0.1636	0.0109	0.0669	-1482.357324	1.80425	False	ok
231707at33090	20	a_halleri	5..1	0.064	607.3	208.7	0.1636	0.0093	0.0568	-1482.357324	1.80425	True	ok
231707at33090	20	a_thaliana	5..2	0.083	607.3	208.7	0.0324	0.0032	0.0988	-1482.357324	1.80425	True	ok
233744at33090	1	c_grandiflora	4..3	0.165	390.6	143.4	0.2131	0.0276	0.1294	-1008.037604	2.61183	True	ok
233744at33090	1		4..5	0.097	390.6	143.4	0.2131	0.0163	0.0764	-1008.037604	2.61183	False	ok
233744at33090	1	a_halleri	5..1	0.046	390.6	143.4	0.2131	0.0078	0.0364	-1008.037604	2.61183	True	ok
233744at33090	1	a_thaliana	5..2	0.094	390.6	143.4	0.1613	0.0131	0.0814	-1008.037604	2.61183	True	ok
23444at33090	2	c_grandiflora	4..3	0.039	1679.7	507.3	0.1635	0.006	0.0365	-3849.892732	2.28332	True	ok
23444at33090	2		4..5	0.105	1679.7	507.3	0.1635	0.0159	0.0975	-3849.892732	2.28332	False	ok
23444at33090	2	a_halleri	5..1	0.062	1679.7	507.3	0.1635	0.0095	0.0582	-3849.892732	2.28332	True	ok
23444at33090	2	a_thaliana	5..2	0.068	1679.7	507.3	0.262	0.0136	0.052	-3849.892732	2.28332	True	ok
23853at33090	3	c_grandiflora	4..3	0.095	2009.2	720.8	0.1291	0.0113	0.0878	-4789.152028	2.47985	True	ok
23853at33090	3		4..5	0.054	2009.2	720.8	0.1291	0.0065	0.0501	-4789.152028	2.47985	False	ok
23853at33090	3	a_halleri	5..1	0.048	2009.2	720.8	0.1291	0.0057	0.0445	-4789.152028	2.47985	True	ok
23853at33090	3	a_thaliana	5..2	0.077	2009.2	720.8	0.1966	0.0123	0.0626	-4789.152028	2.47985	True	ok
24838at33090	4	c_grandiflora	4..3	0.096	2099.3	675.7	0.1682	0.0146	0.0866	-4913.484941	1.97767	True	ok
24838at33090	4		4..5	0.077	2099.3	675.7	0.1682	0.0117	0.0694	-4913.484941	1.97767	False	ok
24838at33090	4	a_halleri	5..1	0.05	2099.3	675.7	0.1682	0.0076	0.0452	-4913.484941	1.97767	True	ok
24838at33090	4	a_thaliana	5..2	0.07	2099.3	675.7	0.1225	0.0084	0.0689	-4913.484941	1.97767	True	ok
